event_id,title,date,start_time,end_time,venue,venue_address,performers,description,url,flyer_url
2164882,Sunday Night: Pangaea,2025-06-08T00:00:00.000,2025-06-08T21:00:00.000,2025-06-09T01:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Pangaea,,https://ra.co/events/2164882,
2172244,Mister Sunday: Eamon Harkin and Justin Carter,2025-06-08T00:00:00.000,2025-06-08T15:00:00.000,2025-06-08T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Justin Carter, Eamon Harkin",,https://ra.co/events/2172244,
2164912,"Nonstop: Aurora Halal, DJ Hyperactive, Gigsta, Hank Jackson, MORENXXX b2b Sterling Juan Diaz",2025-06-07T00:00:00.000,2025-06-07T22:00:00.000,2025-06-08T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Nono Gigsta, Hank Jackson, Aurora Halal, MORENXXX, Sterling Juan Diaz, DJ Hyperactive",,https://ra.co/events/2164912,
2164894,DJ Plead All Night,2025-06-06T00:00:00.000,2025-06-06T22:00:00.000,2025-06-07T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",DJ Plead,Learn why the heads rate DJ Plead as one of the best in the game as he returns to Nowadays for an all-night percussive workout.,https://ra.co/events/2164894,
2165826,"Food Fıght Fundraiser: Luwan b2b myu, Lychee b2b Sobolik, Patrick Russell, sabrout, Zarina",2025-06-05T00:00:00.000,2025-06-05T19:30:00.000,2025-06-06T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Luwan, myu 無, Lychee, Sobolik, Patrick Russell, sabrout, Zarina, Omar Ahmad","This mutual aid fundraiser combines a panel discussion and DJ sets in the name of a cause that's close to home. All proceeds go to Food Fıght, a local group providing free hot meals, emergency funds and other resources to the Bushwick community. (Note: An RA contributor is affiliated with this event.) ",https://ra.co/events/2165826,
2139598,Ableton Lab Series Part 5: Intermediate Mixdown and the Pre-Master,2025-06-04T00:00:00.000,2025-06-04T19:00:00.000,2025-06-04T23:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2139598,
2164877,Sunday Night: Jyoty,2025-06-01T00:00:00.000,2025-06-01T21:00:00.000,2025-06-02T01:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Jyoty,,https://ra.co/events/2164877,
2172225,Mister Sunday: Justin Carter and Eamon Harkin,2025-06-01T00:00:00.000,2025-06-01T15:00:00.000,2025-06-01T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Eamon Harkin, Justin Carter",,https://ra.co/events/2172225,
2139690,"Nonstop: Alírio, dBridge, DJ SWISHA b2b Kush Jones, Josh Steers, Maya Margarita, TAYHANA",2025-05-31T00:00:00.000,2025-05-31T22:00:00.000,2025-06-01T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Josh Steers, Alírio, TAYHANA, DJ SWISHA, Kush Jones, dBridge","Sunday morning is shaping up to be something special with heavily sought-after selectors DJ SWISHA and Kush Jones going back-to-back before dBridge. Expect flair, bass and bangers.",https://ra.co/events/2139690,
2139615,Coloring Lessons with MUSCLECARS,2025-05-30T00:00:00.000,2025-05-30T22:00:00.000,2025-05-31T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",MUSCLECARS,,https://ra.co/events/2139615,
2139702,"Body Hack: Amarji King, ARCHANGEL, Cisne, Lady Shaka, Ms.Boogie, pwincesa",2025-05-29T00:00:00.000,2025-05-29T20:00:00.000,2025-05-30T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Amarji King, ARCHANGEL (US), Cisne, Lady Shaka",,https://ra.co/events/2139702,
2139597,"Ableton Lab Series Part 4: Arrangements, Fills, and Transitions",2025-05-28T00:00:00.000,2025-05-28T19:00:00.000,2025-05-28T23:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2139597,
2139699,Sunday Night: Axel Boman & Alyssa Stowers,2025-05-25T00:00:00.000,2025-05-25T21:00:00.000,2025-05-26T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Axel Boman,,https://ra.co/events/2139699,
2154303,Mister Sunday Long Weekend Edition: Eamon Harkin & Justin Carter / Limited Tickets On The Door,2025-05-25T00:00:00.000,2025-05-25T15:00:00.000,2025-05-25T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Eamon Harkin, Justin Carter",,https://ra.co/events/2154303,
2139686,"Nonstop: DJ Marfox b2b DJ Lycox, DjRUM, Kia, Reptant, Special Guest, Yumi",2025-05-24T00:00:00.000,2025-05-24T22:00:00.000,2025-05-25T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Yumi, Reptant, Kia (AU), DJ Marfox, DJ Lycox, DjRUM","From DjRUM's vinyl masterclass to Kia’s psychedelic electronica, this Nonstop will enter a deep wormhole. ",https://ra.co/events/2139686,
2139612,Residency Night: livwutang invites Mia Koden & Powder,2025-05-23T00:00:00.000,2025-05-23T22:00:00.000,2025-05-24T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","livwutang, Mia Koden, Powder",,https://ra.co/events/2139612,
2139596,"Ableton Lab Series Part 3: Vocals, Acapellas, Remix Ideas",2025-05-21T00:00:00.000,2025-05-21T19:00:00.000,2025-05-21T23:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2139596,
2139698,"Metalheadz Sunday Night: Goldie, LSB & DRS",2025-05-18T00:00:00.000,2025-05-18T21:00:00.000,2025-05-19T01:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Goldie, LSB, DRS",,https://ra.co/events/2139698,
2154284,Mister Sunday: Laurel Halo and Justin Carter,2025-05-18T00:00:00.000,2025-05-18T15:00:00.000,2025-05-18T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Justin Carter, Laurel Halo",,https://ra.co/events/2154284,
2139684,"Nonstop: Ayesha, Ben UFO, DJ DEADNAME, DJ G, Simo Cell (live), x3butterfly",2025-05-17T00:00:00.000,2025-05-17T22:00:00.000,2025-05-18T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","DJ DEADNAME, Simo Cell, DJ G., x3butterfly, Ayesha, Ben UFO",,https://ra.co/events/2139684,
2139608,Vladimir Ivkovic b2b Carlos Souffront All Night,2025-05-16T00:00:00.000,2025-05-16T22:00:00.000,2025-05-17T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Vladimir Ivkovic, Carlos Souffront",Expect the finest acid-laced psychedelic rhythms from two unmatched luminaries. ,https://ra.co/events/2139608,
2139595,"Ableton Lab Series Part 2: Chords, Basslines, and Melodies",2025-05-14T00:00:00.000,2025-05-14T19:00:00.000,2025-05-14T23:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2139595,
2139599,Long Gong with HERE,2025-05-13T00:00:00.000,2025-05-13T20:00:00.000,2025-05-14T00:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",,,https://ra.co/events/2139599,
2139693,Sunday Night: Gerd Janson,2025-05-11T00:00:00.000,2025-05-11T21:00:00.000,2025-05-12T01:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Gerd Janson,,https://ra.co/events/2139693,
2154098,Mister Sunday Season Opener: Justin Carter and Eamon Harkin,2025-05-11T00:00:00.000,2025-05-11T15:00:00.000,2025-05-11T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Justin Carter, Eamon Harkin",,https://ra.co/events/2154098,
2139680,"Nonstop: DJ Fuckoff, ISAbella, Maara, Pariah, SHYBOI, Sii Sii",2025-05-10T00:00:00.000,2025-05-10T22:00:00.000,2025-05-11T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Sii Sii, Shyboi, DJ Fuckoff, Maara, ISAbella, Pariah","This head-turning Nonstop lineup features talent from Berlin, Montreal and Barcelona playing alongside heavy-hitting locals for a night (and day) of pure rave energy.",https://ra.co/events/2139680,
2114451,"re:lax: re:ni b2b Laksa, MJK, Don-Ri",2025-05-09T00:00:00.000,2025-05-09T22:00:00.000,2025-05-10T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Don-Ri, MJK, re:ni, Laksa",,https://ra.co/events/2114451,
2139678,"Papi Juice Nonstop: Bobby Beethoven b2b TYGAPAW, LYDO, Naija Couture, SADAF, Sirens + more",2025-05-03T00:00:00.000,2025-05-03T22:00:00.000,2025-05-04T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Naija Couture, SADAF, Sterling Juan Diaz, Sevyn Love, KYRUH, LOKA (US), MORENXXX, Dinamarca, Oscar Nñ, Adam R, LYDO, TYGAPAW",NYC's long-running BIPOC queer party Papi Juice takes over Nowadays for the first time with an all-star lineup. ,https://ra.co/events/2139678,
2139606,DJ Python All Night,2025-05-02T00:00:00.000,2025-05-02T22:00:00.000,2025-05-03T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",DJ Python,,https://ra.co/events/2139606,
2141794,"But, Can She Sing?: A Major Records NYC Showcase",2025-05-01T00:00:00.000,2025-05-01T22:00:00.000,2025-05-02T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Justin Cudmore, Mike Servito, Nita Aviance, Will Automagic",,https://ra.co/events/2141794,
2139593,Ableton Lab Series Part 1: Sample Selection and Groove Composition,2025-04-30T00:00:00.000,2025-04-30T19:00:00.000,2025-04-30T23:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2139593,
2112415,"Nonstop: Aurora Halal, DJ Fart in the Club, Identified Patient, Shannen SP, Surusinghe + more",2025-04-26T00:00:00.000,2025-04-26T22:00:00.000,2025-04-27T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","james K, Doctor Jeep, Jonny From Space, Shannen SP, Surusinghe, Identified Patient, Patient (MT), Aurora Halal, DJ Fart in the Club",,https://ra.co/events/2112415,
2112401,Foundations: Kfeelz & Lil Louis,2025-04-25T00:00:00.000,2025-04-25T10:00:00.000,2025-04-26T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Kfeelz, Lil' Louis",,https://ra.co/events/2112401,
2112419,"Body Hack: Archangel b2b Cisne, Battyjack b2b Ushka, DE ALMA, FALSEBOI, Ky Ani (live)",2025-04-24T00:00:00.000,2025-04-24T20:00:00.000,2025-04-25T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Archangel, Cisne, Ushka, DE ALMA, FALSEBOI","This special Body Hack features two world-class back-to-backs, showcasing what's possible when community and talent come together. ",https://ra.co/events/2112419,
2119870,Residency Night: Donis invites Joe Claussell,2025-04-20T00:00:00.000,2025-04-20T15:00:00.000,2025-04-20T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Donis, Joe Claussell",,https://ra.co/events/2119870,
2112411,"Andi & Arvin T, Erika, Justin Aulis Long",2025-04-19T00:00:00.000,2025-04-19T22:00:00.000,2025-04-20T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Andi, Arvin T, Justin Aulis Long, Erika",,https://ra.co/events/2112411,
2112423,Let's Dance Brooklyn: Spring Fling & Season Closer,2025-04-19T00:00:00.000,2025-04-19T14:00:00.000,2025-04-19T19:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Ali Coleman, Mirlaqi",,https://ra.co/events/2112423,
2112399,"Focus: Dub Techno with DeepChord, Eden Aurelius b2b Millia, livwutang",2025-04-18T00:00:00.000,2025-04-18T22:00:00.000,2025-04-19T05:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Eden Aurelius, Millia Rage, DeepChord, livwutang",,https://ra.co/events/2112399,
2110989,"Dripping: Cardopusher / Safety Trance, Cry (live), K Wata (live), Sigrid Lauren + more",2025-04-17T00:00:00.000,2025-04-17T20:00:00.000,2025-04-18T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","aka-Sol, como se DJ, ex wiish, Cardopusher, Safety Trance, Kilbourne, Relaxer, K Wata","From banging club programming and debut live sets to audio installations and dance performances, Dripping continues to raise the bar for what's possible at one party.",https://ra.co/events/2110989,
2112422,"Long Gong: Sphente, Din",2025-04-15T00:00:00.000,2025-04-15T20:00:00.000,2025-04-15T23:59:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Din.,,https://ra.co/events/2112422,
2112409,"Nonstop: Astral Travel, DJ Holographic, DJ Masda, Kikelomo, Matas, sabrout, Shaun J. Wright",2025-04-12T00:00:00.000,2025-04-12T22:00:00.000,2025-04-13T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","sabrout, Astral Travel, Anthea, Oshana, Matas, DJ Masda, Kikelomo, DJ Holographic, Shaun J. Wright",,https://ra.co/events/2112409,
2112395,Theo Parrish All Night,2025-04-11T00:00:00.000,2025-04-11T22:00:00.000,2025-04-12T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Theo Parrish,"If you haven’t been to a Theo Parrish all-nighter, then you haven’t truly lived. Period.",https://ra.co/events/2112395,
2112416,"The Bunker: Abby Echiverri (live), Camille Altay, Carrier (live), Patrick Russell",2025-04-10T00:00:00.000,2025-04-10T20:00:00.000,2025-04-11T02:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Abby Echiverri, Camille Altay, Carrier, Patrick Russell",,https://ra.co/events/2112416,
2139865,Soul Summit All Night,2025-04-06T00:00:00.000,2025-04-06T17:00:00.000,2025-04-06T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Soul Summit Music,,https://ra.co/events/2139865,
2112408,"Mister Nonstop: Alexis Curshé, David Vunk, Floorplan, MZ3, Soul Summit, Veronica Vasicka + more",2025-04-05T00:00:00.000,2025-04-05T22:00:00.000,2025-04-06T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Mz3 (1), Eamon Harkin, Veronica Vasicka, David Vunk, Alexis Curshé, Floorplan, Justin Carter, Soul Summit Music",,https://ra.co/events/2112408,
2112393,Residency Night: Honey Bun invites HYPERFEMME & Stonie Blue,2025-04-04T00:00:00.000,2025-04-04T22:00:00.000,2025-04-05T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Honey Bun, HYPERFEMME, Stonie Blue","Honey Bun, one-half of Brooklyn party Soul Connection, kicks off her Nowadays residency with a night of Southern-influenced Black dance music.",https://ra.co/events/2112393,
2125539,Interplanetary Criminal & Main Phase All Night,2025-04-03T00:00:00.000,2025-04-03T22:00:00.000,2025-04-04T02:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Interplanetary Criminal, Main Phase",,https://ra.co/events/2125539,
2126267,Ableton Beginner's Lab: Make Your Own Edits and Mashups,2025-04-02T00:00:00.000,2025-04-02T19:00:00.000,2025-04-02T23:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2126267,
2092525,"Nonstop: Bobby Beethoven, DANIRO, Feral & Spekki Webu, Leonce, LSDXOXO, Lychee, MORENXXX + more",2025-03-29T00:00:00.000,2025-03-29T22:00:00.000,2025-03-30T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Lychee, Feral, Spekki Webu, MORENXXX, LSDXOXO, Leonce, Daniro, Kilopatrah Jones",,https://ra.co/events/2092525,
2092531,Antal All Night,2025-03-28T00:00:00.000,2025-03-28T22:00:00.000,2025-03-29T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Antal,,https://ra.co/events/2092531,
2092534,"Body Hack: Archangel b2b Cisne, BATTYGYAL, CoralKILL, DADA COZMIC b2b Ultraviolet, Gia Love",2025-03-27T00:00:00.000,2025-03-27T20:00:00.000,2025-03-28T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Archangel, Cisne, Battygyal, CoralKILL, DADA COZMIC, Ultraviolet","Body Hack is showing the love for F2L at Nowadays this Thursday, with six DJs spinning to raise funds for incarcerated Black and brown 2spirit, enby and trans people.",https://ra.co/events/2092534,
2092523,"Nonstop: DJPT, INVT, Introspekt, Martyn, Miss Twink USA, SHYBOI, RP Boo",2025-03-22T00:00:00.000,2025-03-22T22:00:00.000,2025-03-23T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","DJPT, INVT, Introspekt, Martyn, RP Boo, Miss Twink USA, Shyboi","From Introspekt's banging UK garage to RP Boo's footwork cuts and a masterclass back-to-back from Shyboi and OK Williams, this Nonstop truly slaps.",https://ra.co/events/2092523,
2092530,Kiernan Laveaux All Night,2025-03-21T00:00:00.000,2025-03-21T22:00:00.000,2025-03-22T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Kiernan Laveaux,,https://ra.co/events/2092530,
2094381,"technowruz: Dianarchist b2b Row92, Dynoman, Googoosh Dolls, Israa Shalaby, NAR, Zara Dekho",2025-03-20T00:00:00.000,2025-03-20T19:00:00.000,2025-03-21T03:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Dynoman, Googoosh Dolls, nar (5), Zara Dekho",,https://ra.co/events/2094381,
2092521,"Nonstop: Clarisa Kimskii, Eamon Harkin, IMOGEN, Vladimir Ivkovic b2b Lena Willikens + more",2025-03-15T00:00:00.000,2025-03-15T22:00:00.000,2025-03-16T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","cotton, Ngoni Egan, IMOGEN, Eamon Harkin, Clarisa Kimskii, Markus (US), Sharlese, Vladimir Ivkovic, Lena Willikens",,https://ra.co/events/2092521,
2095718,Let's Dance Brooklyn: St. Paddy's Day Boogie,2025-03-15T00:00:00.000,2025-03-15T14:00:00.000,2025-03-15T19:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Ali Coleman, Harry Fletcher",,https://ra.co/events/2095718,
2092528,Residency Night: JADALAREIGN invites AshTreJinkins & Nedda Sou,2025-03-14T00:00:00.000,2025-03-14T22:00:00.000,2025-03-15T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JADALAREIGN, AshTreJinkins, Nedda Sou",,https://ra.co/events/2092528,
2098891,"Conditioner x Ballet: DORIS, Madeline Stepien, nudo, Sigyumi, Torus",2025-03-13T00:00:00.000,2025-03-13T22:00:00.000,2025-03-14T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Significant Other, Yumi, Torus",,https://ra.co/events/2098891,
2120085,House Dance Workshop with Nedda Sou & Friends,2025-03-13T00:00:00.000,2025-03-13T18:00:00.000,2025-03-13T20:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Nedda Sou,Learn from one of the scenes revered cultural practitioners as Amsterdam's Nedda Sou leads a one-of-a-kind house dance workshop ahead of her set this weekend. ,https://ra.co/events/2120085,
2092516,"Nonstop: DJ Miss Parker, Nala Brown, Sully, Tasha, TT, Verraco, Via App, Vladimir Dubyshkin",2025-03-08T00:00:00.000,2025-03-08T22:00:00.000,2025-03-09T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Miss Parker, Via App, Vladimir Dubyshkin, TT (NYC), Verraco, Tasha, Nala Brown, Sully",,https://ra.co/events/2092516,
2092527,Justin Carter All Night,2025-03-07T00:00:00.000,2025-03-07T22:00:00.000,2025-03-08T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Justin Carter,,https://ra.co/events/2092527,
2092512,"Sustain-Release Nonstop: Aurora Halal b2b Ron Like Hell, Laurel Halo, Sandwell District + more",2025-03-01T00:00:00.000,2025-03-01T22:00:00.000,2025-03-02T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","8ULENTINA, Sekucci, Sterling Juan Diaz, Sepehr, Sandwell District, Aurora Halal, Ron Like Hell, Binh, Laurel Halo",,https://ra.co/events/2092512,
2071296,"Focus: Drum & Bass with Currency Audio (live), Rage.inald, Sinistarr, upsammy",2025-02-28T00:00:00.000,2025-02-28T22:00:00.000,2025-03-01T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Rage.inald, Sinistarr, upsammy",,https://ra.co/events/2071296,
2071295,"Body Hack: Archangel, Blaize, BLKshine, Byrell The Great, Clit.Hub, Cortisa Star",2025-02-27T00:00:00.000,2025-02-27T20:00:00.000,2025-02-28T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Archangel, BLAIZE, BLKshine, Byrell The Great, Clit.hub",This is what a true community event looks like. Body Hack invites special guests Cortisa Star and Byrell The Great to Nowadays for this Black Trans Travel Fund fundraiser.  ,https://ra.co/events/2071295,
2071294,"Nonstop: Juliana Huxtable, MORENXXX, MUSCLECARS, Olof Dreijer, Ron Trent + more",2025-02-22T00:00:00.000,2025-02-22T22:00:00.000,2025-02-23T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Rose Kourts, Martyn Bootyspoon, MORENXXX, Juliana Huxtable, Olof Dreijer, MUSCLECARS, Ron Trent","Between Julian Huxtable's unpredictable flare and Ron Trent's timeless deep house, this lineup has range and high-energy written all over it. ",https://ra.co/events/2071294,
2071293,DJ Python & PLO Man All Night,2025-02-21T00:00:00.000,2025-02-21T22:00:00.000,2025-02-22T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","DJ Python, PLO Man",,https://ra.co/events/2071293,
2057889,Intro To Ableton Series Part 4: Basic Mixdown and The Rough Master,2025-02-20T00:00:00.000,2025-02-20T19:00:00.000,2025-02-20T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2057889,
2071292,"Nonstop: adobeprincess, Ayesha, Batu, livwutang, Om Unit, Priori, Sally C b2b Spray",2025-02-15T00:00:00.000,2025-02-15T22:00:00.000,2025-02-16T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","adobeprincess, Sally C, Spray, Priori, livwutang, Om Unit, Ayesha, Batu",,https://ra.co/events/2071292,
2074693,Let's Dance Brooklyn: Valentine's Get Down,2025-02-15T00:00:00.000,2025-02-15T14:00:00.000,2025-02-15T19:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Ali Coleman,,https://ra.co/events/2074693,
2071291,"Soul Connection Valentine's Day: Ash Lauryn, Honey Bun, Lovie",2025-02-14T00:00:00.000,2025-02-14T22:00:00.000,2025-02-15T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Ash Lauryn, Honey Bun, Lovie","Black love is in the air with contemporary house music queen Ash Lauryn and residents Lovie and Honey Bun. Come with your heart open and ready to groove.

(Note: An RA contributor is affiliated with this event)
",https://ra.co/events/2071291,
2057887,Intro To Ableton Series Part 3: Song Structure and Arrangement,2025-02-13T00:00:00.000,2025-02-13T19:00:00.000,2025-02-13T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2057887,
2071290,"Nonstop: A Guy Called Gerald, Aaron J, Danny Tenaglia, Juana, Marie Montexier, Sybil, .VRIL",2025-02-08T00:00:00.000,2025-02-08T22:00:00.000,2025-02-09T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Aaron J, Sybil, .VRIL, Juana, A Guy Called Gerald, Marie Montexier, Danny Tenaglia",,https://ra.co/events/2071290,
2071288,"GROOVY GROOVY: Akanbi, anu, DJ Temporary, Ploy",2025-02-07T00:00:00.000,2025-02-07T22:00:00.000,2025-02-08T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Akanbi, anu, Ploy",GROOVY GROOVY returns to Nowadays with two UK selectors known for their dynamic sets that traverse wavy techno and explosive house.,https://ra.co/events/2071288,
2057886,"Intro To Ableton Series Part 2: Sampling, Warping, and Remixing",2025-02-06T00:00:00.000,2025-02-06T19:00:00.000,2025-02-06T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2057886,
2071287,"Nonstop: Cassy, Femanyst, Fred P, Lakuti & Tama Sumo, MUSCLECARS + more",2025-02-01T00:00:00.000,2025-02-01T22:00:00.000,2025-02-02T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Elle Dee, Femanyst, D. Strange, Huey Mnemonic, Cassy, Fred P, MUSCLECARS, Lakuti, Tama Sumo",,https://ra.co/events/2071287,
2056210,Nosedrip & OKO DJ All Night,2025-01-31T00:00:00.000,2025-01-31T22:00:00.000,2025-02-01T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Nosedrip, OKO DJ","From industrial EBM to rock and new-wave, OKO DJ and this unannounced special guest are capable of playing anything and everything. ",https://ra.co/events/2056210,
2057843,"MIDNIGHT GLORY: Battygyal, billy woods, dj blackpower, DJ Haram, H31R, kamẹra, Myyuh, Via App",2025-01-30T00:00:00.000,2025-01-30T21:30:00.000,2025-01-31T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Battygyal, billy woods, Dj Haram, Myyuh, Via App",,https://ra.co/events/2057843,
2057880,"Intro To Ableton Series Part 1: Drum Programming, Sequencing, and Arrangement",2025-01-30T00:00:00.000,2025-01-30T19:00:00.000,2025-01-30T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2057880,
2056208,"Mister Nonstop: beewack, Chee Shimizu, Eamon Harkin & Justin Carter, Or:la, Powder, Very J",2025-01-25T00:00:00.000,2025-01-25T22:00:00.000,2025-01-26T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","beewack, Chee Shimizu, Eamon Harkin, Justin Carter, Or:la, Powder, Very J",Sunday morning bliss awaits as contemporary techno and deep house master Powder launches her 2025 Nowadays residency.,https://ra.co/events/2056208,
2056205,Danny Daze All Night,2025-01-24T00:00:00.000,2025-01-24T22:00:00.000,2025-01-25T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Danny Daze,,https://ra.co/events/2056205,
